anime_id,season,date,time,mal_score,mal_members,danime_favorites,danime_rank
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-22,18:56:07,7.21,"14,016",,
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-24,21:50:09,7.22,"14,173",,
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-25,21:46:48,7.22,"14,229",,
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-26,21:52:13,7.22,"14,295",,
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-27,14:36:19,7.22,"14,328",20882,
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-28,09:19:22,7.22,"14,376",20904,
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-29,14:39:46,7.22,"14,414",20975,115
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-30,01:30:27,7.22,"14,434",21016,115
grow_up_show_himawari_no_circus-dan,2026-summer,2026-08-31,01:23:59,7.22,"14,525",21146,50
grow_up_show_himawari_no_circus-dan,2026-summer,2026-09-01,03:59:20,7.22,"14,569",21201,20
grow_up_show_himawari_no_circus-dan,2026-summer,2026-09-02,01:21:33,7.22,"14,602",21225,53
