anime_id,season,date,time,mal_score,mal_members,danime_favorites,danime_rank
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-22,18:56:07,7.06,"14,916",,
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-24,21:50:09,7.04,"15,023",,
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-25,21:46:48,7.04,"15,070",,
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-26,21:52:13,7.04,"15,106",,
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-27,14:36:19,7.05,"15,135",29202,
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-28,09:19:22,7.04,"15,156",29247,
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-29,14:39:46,7.04,"15,186",29312,104
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-30,01:30:27,7.04,"15,199",29364,104
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-08-31,01:23:59,7.04,"15,296",29560,45
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-09-01,03:59:20,7.03,"15,392",29644,18
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-09-02,01:21:33,7.03,"15,450",29719,49
mahou_shoujo_lyrical_nanoha_exceeds_gun_,2026-summer,2026-09-03,01:21:50,7.04,"15,499",29807,57
